S999,1,1,p,0.7031857929978287,3,33,1
S999,1,2,p,0.8587899789999938,3,22,0
S999,1,3,p,0.694001569005195,1,12,0
S999,1,4,q,0.59159556600207,1,20,1
S999,1,5,q,0.6292492150023463,1,26,1
S999,1,6,q,0.6158608170007938,1,47,1
S999,1,7,q,0.9318274260003818,2,39,1
S999,1,8,q,0.6885997919962392,2,23,1
S999,1,9,p,0.7897779519989854,3,113,0
S999,1,10,p,0.858540841996728,3,14,0
S999,1,11,p,0.8272073910047766,3,36,1
S999,1,12,p,0.9053559289968689,2,106,0
S999,1,13,q,0.6826222389936447,1,53,1
S999,1,14,p,0.7619121039970196,3,2,0
S999,1,15,p,0.6618867520010099,1,13,0
S999,1,16,q,0.5902801689953776,2,45,1
S999,1,17,q,0.6781073750025826,2,37,1
S999,1,18,q,0.6100686089994269,1,15,1
S999,1,19,p,0.665019863001362,3,108,0
S999,1,20,q,0.7126361480040941,3,57,1
S999,1,21,p,0.6409292969983653,1,16,0
S999,1,22,q,0.7636042840022128,2,46,1
S999,1,23,p,0.6488176440034295,3,10,0
S999,1,24,p,0.6620075739992899,2,111,0
S999,1,25,q,0.5765494099978241,1,17,1
S999,1,26,p,0.6573326729994733,2,5,1
S999,1,27,p,0.6966896829981124,2,25,0
S999,1,28,p,0.6421856759989168,2,1,0
S999,1,29,q,0.5620069059950765,1,54,1
S999,1,30,p,0.6618134539967286,3,104,0
S999,1,31,q,0.6941321760023129,2,28,1
S999,1,32,q,0.6591759110015118,1,22,1
S999,1,33,p,0.5974060029984685,1,18,0
S999,1,34,q,0.7017939340003068,3,24,1
S999,1,35,q,0.8247087810013909,3,12,1
S999,1,36,p,0.7767585689944099,2,4,0
S999,1,37,p,0.8193623069964815,2,23,0
S999,1,38,q,0.6707620719971601,1,25,1
S999,1,39,p,0.5974495460031903,1,11,0
S999,1,40,p,0.6622902480012272,3,20,0
S999,1,41,q,0.5771711790002882,3,1,1
S999,1,42,p,0.6718869320029626,3,29,1
S999,1,43,q,0.6340350530008436,3,59,1
S999,1,44,p,0.6676646720006829,3,26,0
S999,1,45,p,0.6810793009935878,2,17,0
S999,1,46,q,0.6885864800060517,3,3,1
S999,1,47,q,0.8937090429972159,3,35,1
S999,1,48,q,0.6370025489959517,3,16,1
S999,1,49,p,0.652831238003273,2,105,0
S999,1,50,q,0.6217198169979383,3,32,1
S999,1,51,p,0.5803859570005443,1,19,0
S999,1,52,q,0.8577064470009645,2,58,1
S999,1,53,p,0.6133087810012512,1,109,0
S999,1,54,p,0.6694888310012175,1,42,1
S999,1,55,p,0.6388653359972523,1,7,0
S999,1,56,p,0.7552810350025538,3,107,0
S999,1,57,p,0.7217610859952401,1,110,0
S999,1,58,p,0.8746306550019654,1,112,0
S999,1,59,p,0.8570846980001079,2,21,0
S999,1,60,p,1.1903427280049073,2,9,0
